id,Strength
5407,48.15683119447175
5408,21.5235653235653
5409,38.85059171597626
5410,48.144023861171334
5411,37.89595195195185
5412,39.00198701947078
5413,37.89595195195185
5414,23.753882352941204
5415,42.141848857645144
5416,43.80807758620688
5417,45.61521806853579
5418,51.68486818980674
5419,43.86604244694137
5420,45.61521806853579
5421,37.89595195195185
5422,22.58754716981133
5423,48.15683119447175
5424,49.76500473484861
5425,39.00198701947078
5426,51.68486818980674
5427,19.358275862068965
5428,20.28824742268045
5429,19.88677524429969
5430,28.51663265306121
5431,21.5235653235653
5432,45.84584786053879
5433,21.5235653235653
5434,43.80807758620688
5435,43.80807758620688
5436,42.141848857645144
5437,45.61521806853579
5438,36.99273464658173
5439,48.086652030735394
5440,42.141848857645144
5441,21.5235653235653
5442,39.00198701947078
5443,39.00198701947078
5444,42.141848857645144
5445,21.5235653235653
5446,43.80807758620688
5447,46.1921875
5448,20.28824742268045
5449,47.51316814159293
5450,43.80807758620688
5451,48.15683119447175
5452,23.670796963946874
5453,39.00198701947078
5454,42.141848857645144
5455,43.80807758620688
5456,42.141848857645144
5457,21.5235653235653
5458,38.85059171597626
5459,30.918834951456315
5460,36.99273464658173
5461,28.51663265306121
5462,23.953179396092384
5463,39.00198701947078
5464,39.00198701947078
5465,48.086652030735394
5466,45.61521806853579
5467,42.141848857645144
5468,19.358275862068965
5469,39.00198701947078
5470,19.358275862068965
5471,39.00198701947078
5472,35.884934640522836
5473,30.918834951456315
5474,46.571946822893146
5475,21.5235653235653
5476,45.84584786053879
5477,45.84584786053879
5478,42.141848857645144
5479,21.5235653235653
5480,45.59279913373045
5481,42.141848857645144
5482,42.141848857645144
5483,37.89595195195185
5484,43.80807758620688
5485,46.571946822893146
5486,49.76500473484861
5487,43.86604244694137
5488,43.80807758620688
5489,45.84584786053879
5490,43.80807758620688
5491,19.358275862068965
5492,45.84584786053879
5493,39.00198701947078
5494,43.80807758620688
5495,28.51663265306121
5496,39.00198701947078
5497,42.141848857645144
5498,46.1921875
5499,45.84584786053879
5500,34.45868271954683
5501,35.884934640522836
5502,45.61521806853579
5503,19.358275862068965
5504,51.68486818980674
5505,38.85059171597626
5506,43.80807758620688
5507,42.141848857645144
5508,37.89595195195185
5509,42.141848857645144
5510,46.47985261277364
5511,42.58931283905972
5512,21.5235653235653
5513,46.571946822893146
5514,19.358275862068965
5515,45.59279913373045
5516,47.51316814159293
5517,39.00198701947078
5518,42.141848857645144
5519,21.5235653235653
5520,45.84584786053879
5521,45.59279913373045
5522,36.580568060021285
5523,43.80807758620688
5524,19.358275862068965
5525,35.884934640522836
5526,19.358275862068965
5527,39.00198701947078
5528,33.457718309859125
5529,48.15683119447175
5530,43.80807758620688
5531,48.086652030735394
5532,54.54080229226364
5533,30.918834951456315
5534,45.84584786053879
5535,19.358275862068965
5536,47.51316814159293
5537,19.358275862068965
5538,39.00198701947078
5539,21.5235653235653
5540,20.33832432432432
5541,43.86604244694137
5542,22.58754716981133
5543,54.54080229226364
5544,21.5235653235653
5545,35.884934640522836
5546,42.141848857645144
5547,35.884934640522836
5548,36.99273464658173
5549,27.609384236453188
5550,37.89595195195185
5551,39.00198701947078
5552,19.358275862068965
5553,39.00198701947078
5554,19.358275862068965
5555,45.84584786053879
5556,39.00198701947078
5557,43.80807758620688
5558,21.5235653235653
5559,49.76500473484861
5560,20.28824742268045
5561,39.00198701947078
5562,45.61521806853579
5563,42.141848857645144
5564,43.80807758620688
5565,43.80807758620688
5566,37.89595195195185
5567,36.99273464658173
5568,45.61521806853579
5569,45.84584786053879
5570,37.89595195195185
5571,19.88677524429969
5572,21.5235653235653
5573,38.85059171597626
5574,37.89595195195185
5575,19.358275862068965
5576,39.00198701947078
5577,39.00198701947078
5578,38.85059171597626
5579,46.1921875
5580,38.85059171597626
5581,46.1921875
5582,20.33832432432432
5583,46.1921875
5584,45.61521806853579
5585,45.61521806853579
5586,21.5235653235653
5587,47.51316814159293
5588,20.28824742268045
5589,21.5235653235653
5590,36.18785714285715
5591,51.68486818980674
5592,43.80807758620688
5593,43.80807758620688
5594,46.1921875
5595,38.85059171597626
5596,47.51316814159293
5597,42.141848857645144
5598,36.18785714285715
5599,21.5235653235653
5600,19.358275862068965
5601,43.80807758620688
5602,43.80807758620688
5603,39.00198701947078
5604,35.884934640522836
5605,20.28824742268045
5606,42.141848857645144
5607,37.89595195195185
5608,45.84584786053879
5609,42.141848857645144
5610,42.141848857645144
5611,34.45868271954683
5612,43.80807758620688
5613,21.5235653235653
5614,38.85059171597626
5615,37.89595195195185
5616,21.5235653235653
5617,45.59279913373045
5618,23.670796963946874
5619,21.5235653235653
5620,47.51316814159293
5621,28.51663265306121
5622,47.51316814159293
5623,21.5235653235653
5624,19.88677524429969
5625,39.00198701947078
5626,34.45868271954683
5627,51.68486818980674
5628,33.457718309859125
5629,42.141848857645144
5630,43.80807758620688
5631,51.68486818980674
5632,45.61521806853579
5633,42.141848857645144
5634,30.918834951456315
5635,19.88677524429969
5636,21.5235653235653
5637,37.89595195195185
5638,34.45868271954683
5639,39.00198701947078
5640,45.59279913373045
5641,21.5235653235653
5642,43.80807758620688
5643,20.28824742268045
5644,45.84584786053879
5645,45.84584786053879
5646,28.51663265306121
5647,45.59279913373045
5648,28.51663265306121
5649,38.85059171597626
5650,45.59279913373045
5651,37.89595195195185
5652,43.86604244694137
5653,42.141848857645144
5654,47.51316814159293
5655,38.85059171597626
5656,20.28824742268045
5657,42.141848857645144
5658,23.953179396092384
5659,21.5235653235653
5660,45.61521806853579
5661,42.141848857645144
5662,45.59279913373045
5663,39.00198701947078
5664,48.144023861171334
5665,45.84584786053879
5666,34.45868271954683
5667,19.358275862068965
5668,34.45868271954683
5669,20.28824742268045
5670,21.5235653235653
5671,39.00198701947078
