id,Strength
5407,52.20902453463207
5408,20.265999628523016
5409,37.20043575737582
5410,43.83671137445891
5411,27.161620000000013
5412,46.963857499999946
5413,35.6257875
5414,25.5017713888889
5415,42.56945952380956
5416,39.63866684586245
5417,42.39309333028083
5418,41.97048940476191
5419,42.5020877498078
5420,48.220156826977224
5421,37.25838985779398
5422,18.82107625364273
5423,58.03988488095241
5424,44.50411738095237
5425,38.31346535714286
5426,53.5258872619048
5427,35.817321411560734
5428,29.617854780219794
5429,36.76074416666673
5430,33.506841666666745
5431,20.078873720723724
5432,52.53494579365082
5433,19.87345670940169
5434,41.866164262300174
5435,45.06644172619041
5436,44.1614843532203
5437,37.08307477558847
5438,28.1779189285714
5439,43.92673219030966
5440,36.26601296961212
5441,17.00349854617602
5442,44.45826666666664
5443,37.53145886904765
5444,33.52813111721612
5445,23.38096458333332
5446,42.438732527813244
5447,38.373419067605504
5448,25.451139166666664
5449,44.353026245625514
5450,44.38008008612798
5451,49.117223888889
5452,23.538559948246167
5453,31.758285528937552
5454,37.24578465090467
5455,39.125503112043624
5456,37.190438497058516
5457,18.075537067311767
5458,32.513057067099574
5459,31.39322900793653
5460,31.687847916666634
5461,27.618454761904765
5462,22.369172599206337
5463,41.93469956550391
5464,37.69348301297216
5465,54.036863270202076
5466,42.79585604636588
5467,45.97315075396828
5468,32.89696380952388
5469,41.27052311202688
5470,37.88917923434505
5471,38.174147468966225
5472,25.735311666666675
5473,23.321312499999998
5474,42.74087083333328
5475,18.981737718253964
5476,48.59946981754356
5477,46.5312891545791
5478,35.521180233100246
5479,26.36018928571429
5480,44.298674803623115
5481,43.85119241161613
5482,39.47428339285713
5483,33.3010580952381
5484,48.20699556465274
5485,48.16810313033365
5486,48.49233333333329
5487,42.1657948734599
5488,36.65298410558458
5489,44.32824544649607
5490,51.46910662837704
5491,37.90303865079373
5492,50.68749321128465
5493,32.94998543964395
5494,34.890739363629784
5495,23.70172035714285
5496,39.197250297619036
5497,40.110446551226545
5498,39.472979827969276
5499,57.49039449314577
5500,39.921790914535165
5501,21.263819166666664
5502,38.89641042864948
5503,30.777433333333384
5504,52.20841170634922
5505,34.335402678571455
5506,48.097470642135704
5507,42.55962023809525
5508,34.46668980880233
5509,41.78849545454548
5510,52.65020416666671
5511,37.89954500000001
5512,19.74240337953457
5513,48.63434111111108
5514,31.275598968254027
5515,41.119482269039025
5516,44.353026245625514
5517,31.674749166666647
5518,45.97315075396828
5519,16.93218468675898
5520,52.53494579365082
5521,43.48568636286901
5522,33.927825000000006
5523,37.73335982697857
5524,31.275598968254027
5525,34.463992000360726
5526,29.26454452630708
5527,33.516372759740236
5528,29.66125797619046
5529,53.250501179653675
5530,40.45237826500186
5531,50.31626261904761
5532,54.861621408730116
5533,30.747030873015866
5534,53.445701141636256
5535,30.95997333333344
5536,50.2271400757575
5537,32.399866098484914
5538,48.96411666666664
